wavelength_nm,mean_of_treatments_absorptance_fraction_model,mean_of_treatments_transmittance_fraction_model,mean_of_treatments_reflectance_fraction_model,mean_of_treatments_absorptance_fraction_raw_digitized,mean_of_treatments_absorptance_fraction_implied_from_rt_raw,mean_of_treatments_absorptance_fraction_implied_from_rt,mean_of_treatments_absorptance_basis,mean_of_treatments_rt_model_adjustment,o_plus_fr_absorptance_fraction_model,o_plus_fr_transmittance_fraction_model,o_plus_fr_reflectance_fraction_model,o_plus_fr_absorptance_fraction_raw_digitized,o_plus_fr_absorptance_fraction_implied_from_rt_raw,o_plus_fr_absorptance_fraction_implied_from_rt,o_plus_fr_absorptance_basis,o_plus_fr_rt_model_adjustment,orange_absorptance_fraction_model,orange_transmittance_fraction_model,orange_reflectance_fraction_model,orange_absorptance_fraction_raw_digitized,orange_absorptance_fraction_implied_from_rt_raw,orange_absorptance_fraction_implied_from_rt,orange_absorptance_basis,orange_rt_model_adjustment,r_plus_fr_absorptance_fraction_model,r_plus_fr_transmittance_fraction_model,r_plus_fr_reflectance_fraction_model,r_plus_fr_absorptance_fraction_raw_digitized,r_plus_fr_absorptance_fraction_implied_from_rt_raw,r_plus_fr_absorptance_fraction_implied_from_rt,r_plus_fr_absorptance_basis,r_plus_fr_rt_model_adjustment,red_absorptance_fraction_model,red_transmittance_fraction_model,red_reflectance_fraction_model,red_absorptance_fraction_raw_digitized,red_absorptance_fraction_implied_from_rt_raw,red_absorptance_fraction_implied_from_rt,red_absorptance_basis,red_rt_model_adjustment
486,0.9054911864781754,0.036857071367702034,0.05765174215412254,0.9054911864781754,0.898562155260814,0.898562155260814,mean_of_treatment_models,mean_of_treatment_models,0.8911800729500247,0.04746922306851375,0.061350703981461585,0.8911800729500247,0.8898176509571343,0.8898176509571343,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9324664844119657,0.023110633592755433,0.044422881995278905,0.9324664844119657,0.9259633699822741,0.9259633699822741,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8811781778135908,0.04889918564081784,0.06992263654559139,0.8811781778135908,0.8656817106416005,0.8656817106416005,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9171400107371206,0.027949243168721112,0.05491074609415828,0.9171400107371206,0.9127858894622467,0.9127858894622467,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
487,0.9054732963776012,0.036964716376422235,0.057561987245976554,0.9054732963776012,0.898208746994466,0.898208746994466,mean_of_treatment_models,mean_of_treatment_models,0.8913106006750203,0.047387650762710294,0.06130174856226938,0.8913106006750203,0.8888774896142357,0.8888774896142357,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9324695073865727,0.023004783232056212,0.044525709381371036,0.9324695073865727,0.9258007024733222,0.9258007024733222,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.881404334101378,0.04898360302528512,0.0696120628733369,0.881404334101378,0.8659884972104726,0.8659884972104726,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9167087433474338,0.0284828284856373,0.0548084281669289,0.9167087433474338,0.9121682986798333,0.9121682986798333,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
488,0.9052001805696539,0.037330012945630535,0.0574698064847156,0.9052001805696539,0.8975998795931921,0.8975998795931921,mean_of_treatment_models,mean_of_treatment_models,0.8902090685194097,0.04790327123710521,0.061887660243485056,0.8902090685194097,0.8878289956004215,0.8878289956004215,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9324725303611799,0.023164539556925205,0.04436293008189486,0.9324725303611799,0.9251936044800804,0.9251936044800804,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8816304903891652,0.04931043489852383,0.06905907471231097,0.8816304903891652,0.8658262103948468,0.8658262103948468,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9164886330088606,0.028941806089967888,0.05456956090117149,0.9164886330088606,0.9115507078974199,0.9115507078974199,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
489,0.9048052419700343,0.03770470686235164,0.057490051167614104,0.9048052419700343,0.8967890079121383,0.8967890079121383,mean_of_treatment_models,mean_of_treatment_models,0.8889625449402079,0.04851435551199207,0.06252309954780005,0.8889625449402079,0.8867223586944852,0.8867223586944852,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9323777534091877,0.023355471145510925,0.044266775445301366,0.9323777534091877,0.9245865064868385,0.9245865064868385,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.881612146860454,0.04968257335138449,0.06870527978816154,0.881612146860454,0.8649158638225785,0.8649158638225785,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9162685226702875,0.02926642744051908,0.05446504988919345,0.9162685226702875,0.9109313026446513,0.9109313026446513,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
490,0.9039101533590911,0.03822292880427434,0.057866917836634585,0.9039101533590911,0.8959699666583358,0.8959699666583358,mean_of_treatment_models,mean_of_treatment_models,0.8877160213610059,0.04917058072946999,0.0631133979095241,0.8877160213610059,0.8857202808620915,0.8857202808620915,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9317113764442542,0.023743050753697845,0.04454557280204798,0.9317113764442542,0.9239794084935966,0.9239794084935966,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8801648032993898,0.050586654429729934,0.06924854227088022,0.8801648032993898,0.8638245277353408,0.8638245277353408,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9160484123317144,0.029391429304199582,0.05456015836408601,0.9160484123317144,0.9103556495423143,0.9103556495423143,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
491,0.9028902596583189,0.03885290944695326,0.058256830894727815,0.9028902596583189,0.8951542911746659,0.8951542911746659,mean_of_treatment_models,mean_of_treatment_models,0.8859702774224881,0.05014582044119583,0.06388390213631605,0.8859702774224881,0.8849467073058119,0.8849467073058119,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9310449994793206,0.02425662153510372,0.04469837898557566,0.9310449994793206,0.9231572693047712,0.9231572693047712,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8787174597383257,0.05149312759082646,0.06978941267084782,0.8787174597383257,0.8627331916481032,0.8627331916481032,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9158283019931412,0.029516068220687024,0.05465562978617173,0.9158283019931412,0.9097799964399773,0.9097799964399773,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
492,0.9018207213661622,0.039568145795802985,0.05861113283803486,0.9018207213661622,0.8942245956764052,0.8942245956764052,mean_of_treatment_models,mean_of_treatment_models,0.8840259551184318,0.05135518182743818,0.06461886305412996,0.8840259551184318,0.8839171027053999,0.8839171027053999,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9303786225143871,0.024802244714219476,0.04481913277139345,0.9303786225143871,0.922278587647907,0.922278587647907,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8772701161772616,0.052474805548213696,0.07025507827452472,0.8772701161772616,0.8614983490146738,0.8614983490146738,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9156081916545681,0.029640351093340588,0.05475145725209132,0.9156081916545681,0.9092043433376403,0.9092043433376403,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
493,0.9006865665968475,0.040417344751661095,0.05889608865149133,0.9006865665968475,0.8930323236508425,0.8930323236508425,mean_of_treatment_models,mean_of_treatment_models,0.8820816328143756,0.05270108626964174,0.0652172809159827,0.8820816328143756,0.8826522630268228,0.8826522630268228,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9295276270432884,0.025413376789092397,0.045058996167619214,0.9295276270432884,0.9213999059910429,0.9213999059910429,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8757489252137314,0.05355618513618186,0.07069488965008676,0.8757489252137314,0.8598493042296789,0.8598493042296789,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9153880813159949,0.029998730811728404,0.05461318787227668,0.9153880813159949,0.9082278213558257,0.9082278213558257,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
494,0.8994217866556582,0.04136795905095766,0.05921025429338417,0.8994217866556582,0.8916251743020979,0.8916251743020979,mean_of_treatment_models,mean_of_treatment_models,0.8801373105103193,0.053928463070359735,0.06593422641932097,0.8801373105103193,0.881114677902195,0.881114677902195,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9283034167954044,0.026161236581294735,0.04553534662330087,0.9283034167954044,0.9205212243341788,0.9205212243341788,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8740784483394871,0.05469665728062381,0.07122489437988906,0.8740784483394871,0.8581842735114682,0.8581842735114682,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9151679709774219,0.030685479271552338,0.05414654975102579,0.9151679709774219,0.9066805214605493,0.9066805214605493,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
495,0.8980034911510782,0.042340549111264884,0.05965595973765686,0.8980034911510782,0.8901474662822542,0.8901474662822542,mean_of_treatment_models,mean_of_treatment_models,0.8781929882062629,0.05502919486655462,0.06677781692718246,0.8781929882062629,0.8792948580931713,0.8792948580931713,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9270792065475204,0.026912744580737943,0.04600804887174165,0.9270792065475204,0.9196425426773147,0.9196425426773147,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8724079714652428,0.05583839706859329,0.07175363146616387,0.8724079714652428,0.8565192427932575,0.8565192427932575,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9143337983852868,0.031581859929173686,0.054084341685539467,0.9143337983852868,0.9051332215652729,0.9051332215652729,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
496,0.8963951710255467,0.04347081846382965,0.06013401051062367,0.8963951710255467,0.8885068616002474,0.8885068616002474,mean_of_treatment_models,mean_of_treatment_models,0.8763248717005091,0.05641265384415179,0.0672624744553391,0.8763248717005091,0.8768977789660166,0.8768977789660166,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9258549962996364,0.027667782406139145,0.04647722129422444,0.9258549962996364,0.9187638610204507,0.9187638610204507,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8707374945909986,0.057018356194227154,0.07224414921477425,0.8707374945909986,0.8547798847445258,0.8547798847445258,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9126633215110426,0.0327844814108005,0.05455219707815692,0.9126633215110426,0.9035859216699964,0.9035859216699964,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
497,0.8945089855696533,0.04479000873558662,0.060701005694760043,0.8945089855696533,0.8863656026392105,0.8863656026392105,mean_of_treatment_models,mean_of_treatment_models,0.8745428281696749,0.05787929420012436,0.06757787763020076,0.8745428281696749,0.8742640568650749,0.8742640568650749,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9241704067341562,0.02847679320128266,0.047352800064561155,0.9241704067341562,0.917530269283039,0.917530269283039,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.868329862737984,0.058926663976395434,0.0727434732856206,0.868329862737984,0.8519573036953086,0.8519573036953086,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9109928446367983,0.033877283564544024,0.05512987179865768,0.9109928446367983,0.9017107807134193,0.9017107807134193,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
498,0.8923417714386866,0.04613466442078488,0.061523564140528564,0.8923417714386866,0.8836288792007561,0.8836288792007561,mean_of_treatment_models,mean_of_treatment_models,0.8727607846388405,0.05916692507093516,0.0680722902902243,0.8727607846388405,0.8712606867985977,0.8712606867985977,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9220536632335515,0.029676049282426262,0.04827028748402221,0.9220536632335515,0.91558452266464,0.91558452266464,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8652302701198001,0.06074008630263344,0.0740296435775664,0.8652302701198001,0.848122469200751,0.848122469200751,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.909322367762554,0.034955597027144646,0.055722035210301314,0.909322367762554,0.899547838139035,0.899547838139035,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
499,0.889937049857705,0.04765357694597362,0.06240937319632128,0.889937049857705,0.880657394198275,0.880657394198275,mean_of_treatment_models,mean_of_treatment_models,0.8709787411080062,0.06036144597415397,0.0686598129178398,0.8709787411080062,0.8680726113329039,0.8680726113329039,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.919936919732947,0.031038922125552204,0.04902415814150079,0.919936919732947,0.9133562664864967,0.9133562664864967,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8621306775016163,0.06255163744021085,0.07531768505817284,0.8621306775016163,0.8442876347061934,0.8442876347061934,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9067018610882508,0.036662302243977485,0.05663583666777171,0.9067018610882508,0.896913064267506,0.896913064267506,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
500,0.8869214619257336,0.0494804935462336,0.06359804452803278,0.8869214619257336,0.8776207255201842,0.8776207255201842,mean_of_treatment_models,mean_of_treatment_models,0.8676946706098697,0.06239025437989315,0.06991507501023714,0.8676946706098697,0.8646238011647699,0.8646238011647699,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9178201762323425,0.03240257798595304,0.04977724578170449,0.9178201762323425,0.9111280103083536,0.9111280103083536,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8587015498389771,0.06451190643517092,0.07678654372585202,0.8587015498389771,0.8404528002116358,0.8404528002116358,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9034694510217453,0.038617235383917314,0.057913313594337434,0.9034694510217453,0.8942782903959772,0.8942782903959772,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
501,0.8831696752441505,0.051630773097525916,0.06519955165832356,0.8831696752441505,0.8742376717063367,0.8742376717063367,mean_of_treatment_models,mean_of_treatment_models,0.8636175415720393,0.0648427931627654,0.07153966526519533,0.8636175415720393,0.8610826669363671,0.8610826669363671,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9150780637064095,0.03388304336982875,0.051038892923761695,0.9150780637064095,0.9085383374676381,0.9085383374676381,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8537460547429135,0.06739213228230667,0.07886181297477979,0.8537460547429135,0.8361648261394092,0.8361648261394092,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9002370409552397,0.04040512357520285,0.059357835469557446,0.9002370409552397,0.891164856281932,0.891164856281932,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
502,0.8793510975057193,0.05390423561755997,0.0667446668767207,0.8793510975057193,0.8705861912706663,0.8705861912706663,mean_of_treatment_models,mean_of_treatment_models,0.8595404125342089,0.06719454326229013,0.073265044203501,0.8595404125342089,0.8573182023618557,0.8573182023618557,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9120687869530842,0.03580292403879303,0.05212828900812273,0.9120687869530842,0.9052173789292803,0.9052173789292803,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.84879055964685,0.07033562168485363,0.08087381866829634,0.84879055964685,0.8319484782662744,0.8319484782662744,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8970046308887342,0.042283853484303094,0.060711515626962746,0.8970046308887342,0.8878607055252551,0.8878607055252551,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
503,0.8754146499548323,0.056381781414034236,0.06820356863113353,0.8754146499548323,0.8666425453529827,0.8666425453529827,mean_of_treatment_models,mean_of_treatment_models,0.8547778897210774,0.07020828366968981,0.0750138266092328,0.8547778897210774,0.852827021985844,0.852827021985844,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9090595101997591,0.03779241101793843,0.05314807878230251,0.9090595101997591,0.901765847809822,0.901765847809822,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8439604960913645,0.07323083266665084,0.08280867124198467,0.8439604960913645,0.8277337614860968,0.8277337614860968,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.893860703807128,0.04429559830185785,0.06184369789101414,0.893860703807128,0.8842435501301683,0.8842435501301683,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
504,0.8711812390528104,0.05915649723014927,0.06966226371704039,0.8711812390528104,0.8624024725732998,0.8624024725732998,mean_of_treatment_models,mean_of_treatment_models,0.84853317992664,0.07446334230189731,0.07700347777146266,0.84853317992664,0.8473226225602153,0.8473226225602153,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9060502334464338,0.03977887830149603,0.054170888252070205,0.9060502334464338,0.8983143166903637,0.8983143166903637,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8394016824409548,0.07608848157328893,0.08450983598575626,0.8394016824409548,0.8233465563075391,0.8233465563075391,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8907398603972128,0.04629528674391482,0.06296485285887243,0.8907398603972128,0.8806263947350816,0.8806263947350816,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
505,0.867157972432139,0.06204607407763638,0.07079595349022452,0.867157972432139,0.8580709116009653,0.8580709116009653,mean_of_treatment_models,mean_of_treatment_models,0.8427573904724163,0.07849666194897799,0.07874594757860573,0.8427573904724163,0.8418182231345865,0.8418182231345865,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9034126134782975,0.041909679648149185,0.05467770687355332,0.9034126134782975,0.8956279955539388,0.8956279955539388,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8348428687905451,0.07948581237854427,0.08567131883091056,0.8348428687905451,0.8178294130635961,0.8178294130635961,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8876190169872974,0.04829214233487411,0.0640888406778285,0.8876190169872974,0.8770080146517398,0.8770080146517398,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
506,0.8632126268395179,0.06488459179127443,0.07190278136920762,0.8632126268395179,0.8536508237503752,0.8536508237503752,mean_of_treatment_models,mean_of_treatment_models,0.8376602234314764,0.08218237410774942,0.08015740246077416,0.8376602234314764,0.8362742309427444,0.8362742309427444,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.9008230398616683,0.04408208160408358,0.055094878534248076,0.9008230398616683,0.8928415182779061,0.8928415182779061,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.829869070487545,0.08300929191178508,0.08712163760066992,0.829869070487545,0.8121538727846196,0.8121538727846196,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.884498173577382,0.050264619541479615,0.06523720688113835,0.884498173577382,0.8733336729962305,0.8733336729962305,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
507,0.8589974599809725,0.06774272617128008,0.07325981384774741,0.8589974599809725,0.8488931046589483,0.8488931046589483,mean_of_treatment_models,mean_of_treatment_models,0.8325630563905366,0.08569552421828272,0.08174141939118068,0.8325630563905366,0.8300909152626688,0.8300909152626688,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8982334662450391,0.04625470293914704,0.055511830815813866,0.8982334662450391,0.8900550410018733,0.8900550410018733,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8243978895121318,0.08649176747927054,0.0891103430085977,0.8243978895121318,0.805841447546342,0.805841447546342,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8807954277761826,0.052528910048420044,0.06667566217539739,0.8807954277761826,0.8695850148249089,0.8695850148249089,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
508,0.8543279796014932,0.07086140226240496,0.07481061813610193,0.8543279796014932,0.8439360376231761,0.8439360376231761,mean_of_treatment_models,mean_of_treatment_models,0.827322311776862,0.08927219257704308,0.08340549564609491,0.827322311776862,0.823907599582593,0.823907599582593,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8941319985063743,0.04903358108955329,0.056834420404072446,0.8941319985063743,0.887048873378782,0.887048873378782,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8187780459249495,0.09004776004271663,0.09117419403233387,0.8187780459249495,0.7995251017410283,0.7995251017410283,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8770795621977867,0.055092075340306836,0.06782836246190646,0.8770795621977867,0.865262575790301,0.865262575790301,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
509,0.8483070698723341,0.07469537396135045,0.07699755616631548,0.8483070698723341,0.83823848060902,0.83823848060902,mean_of_treatment_models,mean_of_treatment_models,0.8201850687297035,0.09383025035715707,0.08598468091313939,0.8201850687297035,0.8177242839025172,0.8177242839025172,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8887798219646572,0.05205996464973481,0.05916021338560798,0.8887798219646572,0.8826675064807462,0.8826675064807462,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8111945362514307,0.09510513053853735,0.09370033321003196,0.8111945362514307,0.7916219952971233,0.7916219952971233,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8730688525435448,0.057786150299972576,0.0691449971564826,0.8730688525435448,0.860940136755693,0.860940136755693,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
510,0.8416441068340121,0.078861790205348,0.07949410296063991,0.8416441068340121,0.8318240810153731,0.8318240810153731,mean_of_treatment_models,mean_of_treatment_models,0.8127862676070577,0.09866491261073519,0.08854881978220706,0.8127862676070577,0.8108445247034051,0.8108445247034051,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8834276454229403,0.055600253544200715,0.06097210103285901,0.8834276454229403,0.8772829868531127,0.8772829868531127,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8035383715569431,0.09969820673565885,0.09676342170739807,0.8035383715569431,0.7826192112025256,0.7826192112025256,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8668241427491072,0.06148378793079729,0.07169206932009549,0.8668241427491072,0.8565496013024492,0.8565496013024492,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
511,0.8345923038082741,0.08305589386688383,0.0823518023248421,0.8345923038082741,0.8250594867521139,0.8250594867521139,mean_of_treatment_models,mean_of_treatment_models,0.8040424647050021,0.10394298780017538,0.09201454749482255,0.8040424647050021,0.8030979835288627,0.8030979835288627,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8782387223163604,0.0590653858573569,0.06269589182628275,0.8782387223163604,0.8718984672254793,0.8718984672254793,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.7955085952570642,0.10435937854441736,0.10013202619851845,0.7955085952570642,0.7738862196613125,0.7738862196613125,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8605794329546697,0.06485582326558571,0.07456474377974463,0.8605794329546697,0.8513552765928017,0.8513552765928017,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
512,0.8276541083471846,0.08711064903227604,0.08523524262053936,0.8276541083471846,0.8184129789389943,0.8184129789389943,mean_of_treatment_models,mean_of_treatment_models,0.7952986618029464,0.10922786818983801,0.09547347000721558,0.7952986618029464,0.7953514423543205,0.7953514423543205,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8731245546420356,0.06242512459636478,0.06445032076159955,0.8731245546420356,0.8663649520555271,0.8663649520555271,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.7878584937835242,0.1085524402670632,0.10358906594941256,0.7878584937835242,0.7657745694629754,0.7657745694629754,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8543347231602321,0.06823716307583817,0.07742811376392976,0.8543347231602321,0.8461609518831543,0.8461609518831543,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
513,0.8207058938905585,0.09154204976656997,0.08775205634287164,0.8207058938905585,0.8107963539508025,0.8107963539508025,mean_of_treatment_models,mean_of_treatment_models,0.7865548589008907,0.11490393281917231,0.09854120827993698,0.7865548589008907,0.7867748081071723,0.7867748081071723,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8674005350361749,0.06625923517606029,0.06634022978776483,0.8674005350361749,0.8598831137021496,0.8598831137021496,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.7813162729048464,0.11212739312666124,0.10655633396849237,0.7813162729048464,0.7575535618384276,0.7575535618384276,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8475519087203216,0.07287763794438602,0.07957045333529238,0.8475519087203216,0.8389739321554606,0.8389739321554606,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
514,0.8119887191147706,0.09696825506935355,0.09104302581587598,0.8119887191147706,0.8023765659317508,0.8023765659317508,mean_of_treatment_models,mean_of_treatment_models,0.777811055998835,0.12047217469152541,0.10171676930963955,0.777811055998835,0.7777748603843336,0.7777748603843336,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8602632919890161,0.07084803799623536,0.06888867001474858,0.8602632919890161,0.8533062777780311,0.8533062777780311,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.7703583960507887,0.11856525466898525,0.11107634928022607,0.7703583960507887,0.7475291781674127,0.7475291781674127,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8395221324204422,0.07798755292066815,0.0824903146588897,0.8395221324204422,0.8308959473972259,0.8308959473972259,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
515,0.8029458420997909,0.10261374376332832,0.09444041413688074,0.8029458420997909,0.7931510587705508,0.7931510587705508,mean_of_treatment_models,mean_of_treatment_models,0.7688211700731578,0.12586410174683593,0.1053147281800063,0.7688211700731578,0.7684219907885887,0.7684219907885887,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8533018225301587,0.07536405133452471,0.07133412613531655,0.8533018225301587,0.8467180784162105,0.8467180784162105,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.7579922460869831,0.1266189794357375,0.1153887744772794,0.7579922460869831,0.7355222511573222,0.7355222511573222,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8316681297088642,0.08260784253621513,0.08572402775492072,0.8316681297088642,0.821941914720082,0.821941914720082,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct
516,0.7937632103484813,0.10818613713626339,0.09805065251525541,0.7937632103484813,0.783938771373355,0.783938771373355,mean_of_treatment_models,mean_of_treatment_models,0.7594525938941978,0.13140668332185185,0.10914072278395032,0.7594525938941978,0.7591901169258393,0.7591901169258393,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.8466108461093609,0.07992018140451451,0.07346897248612462,0.8466108461093609,0.8389760260717409,0.8389760260717409,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.7449047813550205,0.1343016057103234,0.1207936129346561,0.7449047813550205,0.7246587842509884,0.7246587842509884,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.8240846200353455,0.08711607810836383,0.0887993018562906,0.8240846200353455,0.8129301582448514,0.8129301582448514,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget
